weight,visibility,mrp,year,fat_content,item_type,outlet_size,location_type,outlet_type,sales
13.667294197058574,0.15392316551041496,179.21148925339435,1998,Low Fat,Baking Goods,Small,Tier 1,Grocery Store,2151.735129434352
6.917526979576012,0.20122416014153202,131.33710263488717,1997,Regular,Meat,Medium,Tier 2,Grocery Store,1190.512005350405
18.026909276667865,0.25420651617281004,242.99756753093527,2004,Regular,Baking Goods,High,Tier 3,Supermarket Type3,4829.326996979326
5.802450813820149,0.0028616862076634828,183.9776143982554,1998,Low Fat,Others,Medium,Tier 1,Grocery Store,2577.7631912733264
21.12970053488869,0.12086700931501458,124.61350066198862,1985,Regular,Meat,Small,Tier 1,Supermarket Type1,2727.3692791252233
17.523712124183845,0.2721729501831236,50.61528436775995,2007,Regular,Meat,Small,Tier 1,Supermarket Type2,2383.2654934454445
7.888423449774097,0.22209390925318542,99.3156411375298,1999,Low Fat,Snack Foods,High,Tier 3,Supermarket Type2,2944.408102992224
4.64277156767652,0.16285241230022238,158.7757826850887,2007,Regular,Household,High,Tier 1,Supermarket Type2,3394.6555975589913
18.249751998041216,0.15889335811054003,95.77431195380572,2007,Low Fat,Household,Medium,Tier 3,Grocery Store,806.6821377508645
16.425203376639967,0.10433102928133133,82.990306760707,1999,Regular,Snack Foods,High,Tier 1,Grocery Store,351.84456795762804
16.797320423088586,0.15615616009245434,154.9374758106441,2007,Regular,Baking Goods,Medium,Tier 2,Supermarket Type2,3001.4941702586975
17.507341824323888,0.19661495983903596,70.90778128549763,2004,Regular,Soft Drinks,High,Tier 3,Supermarket Type1,1498.415865595127
5.793950149132717,0.1255089115286379,219.09636488139932,1997,Low Fat,Meat,Medium,Tier 2,Supermarket Type1,4464.330696548161
10.572224239543779,0.2142459439176522,144.82651556552463,1998,Regular,Others,Small,Tier 1,Supermarket Type3,3150.041195056425
6.496600200022179,0.25836966817811574,165.85775188122278,2004,Regular,Fruits and Vegetables,Small,Tier 2,Supermarket Type2,3326.698147977561
19.05013755470997,0.04640545445545835,65.63506788537691,1998,Low Fat,Others,Small,Tier 3,Supermarket Type2,1129.2592739893876
15.021408530702974,0.13546410684522733,107.27543887290133,2002,Regular,Household,Small,Tier 1,Supermarket Type1,2768.455301692421
10.109086817524506,0.12240602738552432,127.37107556637093,1987,Low Fat,Dairy,Small,Tier 2,Supermarket Type2,2896.87456349644
5.617780284805197,0.2062394412149184,220.9300151713782,1987,Regular,Dairy,Small,Tier 3,Supermarket Type3,4318.489353609589
9.774503004823124,0.07496023957737881,211.98748792524586,1997,Regular,Dairy,High,Tier 3,Supermarket Type1,4179.981417667116
10.013079810049351,0.19207527448568287,83.39970657510511,2004,Regular,Soft Drinks,High,Tier 3,Supermarket Type1,2557.74091469237
16.807383796079478,0.2632467725194464,175.8020841776468,1997,Regular,Snack Foods,High,Tier 2,Grocery Store,1649.181917821052
15.26096551876758,0.1254394799380868,88.21224407641944,1997,Regular,Meat,Medium,Tier 3,Supermarket Type3,3026.5360476396518
19.455174075282287,0.273304709993766,263.23808158720766,1998,Regular,Meat,High,Tier 1,Grocery Store,3051.367604068637
12.483210742720749,0.2979491216800435,254.7491113607546,2002,Low Fat,Baking Goods,High,Tier 1,Supermarket Type3,4750.884374473194
6.559183331763469,0.03182761498438562,163.36720932234581,1985,Regular,Others,Medium,Tier 3,Grocery Store,1136.13050752923
16.532512425346315,0.06991595639545758,195.2421043951236,2002,Low Fat,Others,Medium,Tier 3,Supermarket Type2,3974.14303124363
17.331188816763877,0.28511392544462794,219.3361398190316,2007,Regular,Household,Small,Tier 1,Supermarket Type1,4193.676793875652
13.979456919167536,0.287498305944416,200.4346287105524,2007,Low Fat,Dairy,High,Tier 1,Supermarket Type2,4000.200273754045
17.502248623236625,0.029312182616027548,195.4597424043689,2002,Low Fat,Soft Drinks,High,Tier 3,Supermarket Type2,4040.9450672987527
12.845766018921765,0.004499550113141004,256.2601918681391,2002,Low Fat,Baking Goods,Medium,Tier 1,Supermarket Type3,4690.958120145415
13.3319115336175,0.04833000697692667,171.16718498221158,1997,Regular,Fruits and Vegetables,Small,Tier 3,Supermarket Type3,4033.2383888535996
11.732689108423635,0.2988038350146745,180.53112787747807,1987,Regular,Meat,High,Tier 2,Supermarket Type3,3552.8633176340645
4.977041329300799,0.053999884983206056,230.57815635297257,2004,Low Fat,Meat,Medium,Tier 3,Supermarket Type2,4617.791915227383
6.362575973487514,0.15076428201660694,188.4243539467256,2007,Low Fat,Soft Drinks,Medium,Tier 3,Supermarket Type1,3562.33950782669
5.078010319537135,0.2545253179291533,203.2391661741178,2002,Low Fat,Baking Goods,High,Tier 2,Grocery Store,2853.2537203465913
15.241694909231512,0.006120483206461902,86.02964125621097,1999,Low Fat,Baking Goods,Medium,Tier 3,Supermarket Type3,1977.2131026161762
9.831180482082289,0.18134669467753783,118.24772716704166,1998,Low Fat,Household,Medium,Tier 3,Supermarket Type1,2697.5521236741097
13.093987611567005,0.08310763466088729,65.61581624229487,1985,Low Fat,Snack Foods,High,Tier 2,Supermarket Type1,1795.0548004452082
19.797116761958364,0.25870047493191944,149.8548789486793,2009,Regular,Soft Drinks,Small,Tier 1,Supermarket Type3,3338.115284342729
8.7381094497011,0.08503834477922374,138.0959391598579,1998,Regular,Baking Goods,High,Tier 1,Supermarket Type2,2806.335776421406
11.44443310699858,0.20602671608457265,265.33326135567233,1987,Low Fat,Household,Small,Tier 1,Supermarket Type2,4770.26406002161
17.243259127523217,0.20226588973421908,174.6340334116525,1998,Regular,Baking Goods,Medium,Tier 1,Grocery Store,2066.598337334047
8.393809180259257,0.066448064657892,215.81453345068948,1999,Low Fat,Meat,High,Tier 1,Supermarket Type1,4103.879043143304
5.843262485123722,0.010439759960505035,109.49344762804874,1987,Low Fat,Household,High,Tier 2,Grocery Store,1149.801391970185
9.417824408951303,0.12277487213561918,226.41315286555718,2004,Regular,Baking Goods,Small,Tier 2,Supermarket Type2,4157.379402096261
7.258517625867274,0.08675794558976091,175.5449671246056,1997,Low Fat,Snack Foods,Medium,Tier 3,Supermarket Type2,3407.0346157470485
20.16892055935523,0.24269332488411258,194.79319792563302,2007,Regular,Snack Foods,High,Tier 1,Grocery Store,2410.33414934465
18.126422376682207,0.2401092565366036,100.19123281812178,1998,Low Fat,Household,High,Tier 2,Grocery Store,1418.1879345559828
15.191183109375114,0.13710718565778765,159.93002204846064,1999,Low Fat,Snack Foods,Medium,Tier 2,Supermarket Type1,3304.6410642836727
19.19053791515366,0.18195366759696566,179.99868875219803,1997,Regular,Household,Small,Tier 1,Grocery Store,2413.232546074353
18.051690891905125,0.18127785479607755,169.43724881689656,1999,Regular,Snack Foods,High,Tier 2,Grocery Store,2159.608030823081
7.684376989285402,0.248147444528287,246.07052218477313,2009,Regular,Baking Goods,Medium,Tier 3,Supermarket Type1,4447.522439772621
19.544991174631626,0.12750072423695924,242.09407615575006,1987,Low Fat,Household,High,Tier 3,Supermarket Type2,4847.719055770649
13.610949664182932,0.08263400393715271,259.18125360106455,2004,Regular,Snack Foods,High,Tier 1,Supermarket Type1,4858.098040486196
18.11499460675625,0.07951047544216423,187.8455814116425,2007,Low Fat,Dairy,High,Tier 1,Supermarket Type2,4117.962987510699
19.604333838714687,0.16085768378466123,259.3998205795359,1997,Low Fat,Snack Foods,Small,Tier 1,Supermarket Type2,5667.992395265588
9.892458379527312,0.13474446081966376,226.63233000749858,1998,Regular,Dairy,Medium,Tier 3,Grocery Store,2911.886278379912
6.398872332064969,0.13203623129548084,94.64555297989043,1987,Low Fat,Baking Goods,High,Tier 2,Supermarket Type3,2781.692140387062
8.37931073070462,0.02734120172691217,131.4473823445548,2009,Regular,Dairy,High,Tier 3,Grocery Store,1784.0201489162314
11.725410848921106,0.2155811222070587,87.02222391441731,1997,Regular,Dairy,High,Tier 1,Supermarket Type3,2173.622067165559
18.292648067497886,0.0641210063945732,31.986332795182822,2009,Low Fat,Soft Drinks,Small,Tier 2,Supermarket Type3,1342.0194229007918
19.01027379870657,0.059086089062616406,75.19145698952352,2004,Low Fat,Snack Foods,High,Tier 3,Grocery Store,232.34064410945223
4.666795792924003,0.12382749608321802,31.95423777741578,2002,Regular,Fruits and Vegetables,Medium,Tier 1,Grocery Store,323.08694584044497
13.130554683303103,0.06833350248534042,200.16203841736515,1997,Regular,Baking Goods,Small,Tier 1,Grocery Store,2234.32238582454
11.562504852899487,0.1751574801924046,131.0005599644819,2004,Low Fat,Household,Medium,Tier 2,Supermarket Type3,2787.9830198958257
8.281411215908268,0.11143900180034146,104.4550608632967,1997,Regular,Soft Drinks,High,Tier 3,Supermarket Type2,3137.154667869399
6.5637381712058716,0.13467351677783704,210.00440940736917,2002,Low Fat,Baking Goods,High,Tier 2,Supermarket Type3,3996.0110610066617
10.22193487958095,0.16115079648120864,226.63439203561657,2007,Low Fat,Dairy,Small,Tier 2,Supermarket Type1,4890.718723557781
20.39088302573032,0.06106065674454145,260.19539158272175,1999,Regular,Household,High,Tier 3,Grocery Store,3987.8441162517433
9.979809257948688,0.04672548685965894,181.87319239868168,1997,Low Fat,Fruits and Vegetables,Medium,Tier 3,Supermarket Type3,3465.329983902742
13.265682445288551,0.2641265708620814,139.45930525691216,2002,Regular,Baking Goods,Medium,Tier 3,Supermarket Type3,3313.5232718903785
16.36071850943899,0.13011711084942632,102.73711087774744,2007,Regular,Household,Medium,Tier 2,Supermarket Type2,2683.454440090028
10.658977319972138,0.12362808288976174,83.24477916534318,1997,Low Fat,Snack Foods,High,Tier 2,Grocery Store,986.3180893008594
20.87593898971214,0.010683645081852444,81.03759836341129,1999,Low Fat,Snack Foods,High,Tier 3,Supermarket Type1,2566.3543205519127
20.71911455502747,0.14939289077621795,127.15950305915271,2009,Low Fat,Meat,Small,Tier 3,Supermarket Type2,2362.671492054648
8.779942569866119,0.1662509164833,264.0697934926635,1997,Regular,Meat,Small,Tier 2,Supermarket Type3,5135.562730713131
12.903774898992076,0.16765226128639996,31.200618897789766,1987,Regular,Baking Goods,Medium,Tier 3,Supermarket Type3,1676.1355447522649
9.604755604921731,0.2121093507968653,77.34338584928518,2007,Regular,Soft Drinks,Medium,Tier 1,Supermarket Type1,2015.2867463239756
9.335320305541455,0.05324455049730353,75.27235086483985,2004,Regular,Fruits and Vegetables,Small,Tier 3,Supermarket Type3,2411.6423978594803
5.169700715556151,0.07566694026918565,199.5230791000887,2009,Regular,Soft Drinks,Small,Tier 1,Supermarket Type3,4364.114384936092
14.790680810862266,0.2432191395691238,113.83391098554453,1998,Regular,Household,Medium,Tier 1,Grocery Store,1062.0305505059637
12.995007590244875,0.2841511850530182,138.45628907907786,1997,Low Fat,Fruits and Vegetables,Small,Tier 2,Supermarket Type2,2686.3087305738754
5.414843020999821,0.04077982421019619,65.92667066042767,1999,Low Fat,Baking Goods,High,Tier 2,Supermarket Type1,2546.4022617129644
9.231260599175073,0.14929486635156544,126.17430413608271,1985,Low Fat,Soft Drinks,High,Tier 2,Grocery Store,1145.4906510296594
19.808866884239784,0.06425287582187605,55.251955797871474,1999,Regular,Household,Small,Tier 3,Grocery Store,71.34847702029776
8.574639763205138,0.018021950506494733,156.26517265381705,1997,Low Fat,Dairy,Small,Tier 2,Supermarket Type2,3403.454991759012
6.984233851132547,0.09765100143784063,54.01551586497115,1985,Regular,Household,High,Tier 3,Grocery Store,369.5281896698639
12.772806372663059,0.04310628755526382,216.76946957569172,1997,Low Fat,Snack Foods,High,Tier 2,Supermarket Type3,4275.7540446322055
21.108927629058094,0.21297992203027388,164.15140362201504,1999,Low Fat,Soft Drinks,Medium,Tier 1,Supermarket Type1,3713.253155167511
8.616528561393206,0.16011762410143332,201.13245033677646,1999,Low Fat,Baking Goods,Small,Tier 2,Grocery Store,2349.5893479392544
15.84187719641876,0.04315034129709326,129.35135086338073,2007,Low Fat,Baking Goods,High,Tier 1,Supermarket Type1,3099.140799622202
17.345209537522457,0.00277247652165431,120.65045391192342,1985,Regular,Fruits and Vegetables,Small,Tier 3,Supermarket Type1,2953.75670010118
8.542310739072315,0.2424471147072638,54.079088926482946,2004,Regular,Others,High,Tier 2,Supermarket Type1,1962.9108573763165
16.784034656679243,0.052858321849274255,154.10606765506333,1999,Low Fat,Fruits and Vegetables,High,Tier 2,Supermarket Type3,3190.501464689889
10.728756629683454,0.1818649926662298,151.9080087414166,1997,Low Fat,Others,Small,Tier 1,Supermarket Type1,3289.9572408260715
15.172737953972135,0.10107657392302367,141.00398044565725,1998,Regular,Others,Medium,Tier 2,Supermarket Type2,3170.5763062198193
15.193299140783033,0.17564578149451068,205.02181570037558,1997,Regular,Dairy,High,Tier 3,Supermarket Type1,4097.398043377634
13.551014692455944,0.0946960880946972,226.6385340076033,2007,Low Fat,Others,Small,Tier 1,Supermarket Type3,4350.166185673736
6.066868136914059,0.02608186820767625,207.43557361289942,1998,Low Fat,Soft Drinks,High,Tier 3,Supermarket Type3,4653.386140449885
18.583081925899197,0.06688500256732607,64.8084495596083,1997,Low Fat,Snack Foods,Small,Tier 3,Supermarket Type2,2069.5026997823506
9.939105091525162,0.05641756994372268,177.18398468129539,1987,Low Fat,Baking Goods,Small,Tier 1,Supermarket Type2,3782.398142052702
7.683510974717551,0.12840580573189314,49.875929837040346,1997,Low Fat,Baking Goods,High,Tier 3,Supermarket Type3,1380.8585853612974
5.235022378120034,0.1974851350278472,194.23623754851198,2004,Low Fat,Dairy,Medium,Tier 2,Supermarket Type3,4603.698967823748
14.477001445562461,0.07914182248390726,120.73218769186477,2002,Regular,Meat,High,Tier 3,Supermarket Type2,3074.9108823504466
15.933081278950343,0.003620980590185385,62.13725472257735,1999,Regular,Baking Goods,High,Tier 2,Supermarket Type3,2032.264906748364
4.828675525987983,0.15568120927942705,233.58195138939004,2007,Regular,Household,Medium,Tier 1,Grocery Store,3519.861101244162
13.15316337942792,0.1817278468076916,175.2919596741503,1985,Regular,Meat,Medium,Tier 2,Supermarket Type1,3275.8699110991906
8.355129023325357,0.28886114820054287,114.36036746766896,1997,Low Fat,Meat,Small,Tier 3,Supermarket Type3,2385.59946949938
15.388902878878756,0.17684124092797404,38.22088721786739,1987,Regular,Dairy,Small,Tier 2,Supermarket Type3,1890.2322542662648
7.479356007283856,0.14135176781344255,157.26791086584848,1987,Regular,Others,Medium,Tier 3,Supermarket Type3,3736.2868857042354
16.15775400012143,0.17202048776931114,247.95808144426465,1985,Regular,Dairy,Medium,Tier 2,Grocery Store,2663.1780987489815
11.04715381784903,0.2783701889586081,171.14926068505594,1999,Low Fat,Household,High,Tier 1,Supermarket Type1,3271.0401440838446
20.28706381077714,0.24851344368049386,259.3378920855809,1999,Low Fat,Others,Medium,Tier 1,Supermarket Type2,4435.82254974015
6.860351861652687,0.0968936200091424,63.06601279355775,1997,Low Fat,Dairy,High,Tier 2,Grocery Store,736.4915473226501
10.279914697644344,0.07117630909714118,164.55169957978666,2009,Regular,Dairy,High,Tier 1,Grocery Store,1996.985091318107
6.456355156841896,0.07879008370982209,218.55938628151094,2002,Regular,Dairy,High,Tier 2,Supermarket Type2,4416.251037418245
20.084852787079853,0.1513263119145639,154.5020718145433,2002,Low Fat,Baking Goods,Medium,Tier 3,Supermarket Type2,3005.689729442673
19.289301136800482,0.22321483536857334,52.40059365705606,2002,Low Fat,Dairy,Medium,Tier 2,Supermarket Type3,1864.8490021007763
8.883419345614614,0.15096576215488863,167.97821036359616,1987,Regular,Dairy,High,Tier 3,Supermarket Type2,3056.729365469494
15.637731973374208,0.020338918748433774,174.75840787298085,2007,Low Fat,Snack Foods,Medium,Tier 2,Grocery Store,2368.899513038285
18.279332963380426,0.21707421013199427,202.24667339170784,2002,Low Fat,Meat,Small,Tier 3,Supermarket Type3,4573.424845329129
13.877373634870967,0.24179103860128615,209.88470606388637,1997,Regular,Meat,Small,Tier 1,Supermarket Type2,3467.661346210509
13.448129716380908,0.0868493595359159,212.1315817294927,2009,Regular,Household,High,Tier 2,Grocery Store,3095.516798393163
8.613118487127588,0.19923772178500512,186.909432505157,1987,Regular,Fruits and Vegetables,Medium,Tier 1,Supermarket Type1,3774.1710323738585
6.114126499139107,0.127977570316318,81.71562880838466,2004,Low Fat,Household,Small,Tier 1,Supermarket Type2,2332.202791620589
19.62322473361589,0.2667358067182328,125.99540262227765,1997,Regular,Baking Goods,High,Tier 3,Grocery Store,1274.6663213915904
19.677023360343952,0.25356766744822196,213.39054356438368,2002,Regular,Baking Goods,Small,Tier 1,Supermarket Type3,3880.800322767903
15.186104482190903,0.15762959949289268,255.0553410991911,1999,Low Fat,Baking Goods,High,Tier 3,Supermarket Type2,5328.101377322951
10.245700489618171,0.20745166374407834,49.55253673660617,2002,Low Fat,Soft Drinks,High,Tier 1,Supermarket Type2,1555.5414379101842
10.416720853492702,0.2650049103066312,156.8511192823408,2007,Low Fat,Household,High,Tier 1,Supermarket Type3,3815.3845777802453
16.746055405020023,0.14871510302348265,104.44273376121201,1997,Regular,Snack Foods,Small,Tier 2,Supermarket Type3,2806.5202218821023
19.621452367203297,0.09397522214664658,83.967565164455,1987,Regular,Household,High,Tier 2,Grocery Store,690.1768039323382
19.45305192765397,0.22609984137287437,149.86551062713303,2007,Low Fat,Dairy,High,Tier 3,Supermarket Type3,3762.144054267858
17.651909170408082,0.06601987643540753,173.43099503078614,1985,Regular,Dairy,Small,Tier 1,Grocery Store,2089.770352968916
15.336131655392034,0.1165593444018126,33.296474383578094,1987,Regular,Dairy,High,Tier 1,Grocery Store,396.1042939858099
5.9635514119168205,0.2597181711320381,214.34854446727988,1985,Regular,Fruits and Vegetables,Small,Tier 2,Supermarket Type3,4592.28916523945
7.265362396789511,0.21732670208079452,223.6723008459702,1999,Regular,Snack Foods,High,Tier 3,Supermarket Type2,3976.8426720428542
19.64571036725493,0.12114330157424977,257.8950437734643,2007,Low Fat,Snack Foods,Medium,Tier 2,Supermarket Type3,4637.887816810623
14.738008202281112,0.06442335072250722,73.45127730780331,1987,Regular,Baking Goods,Medium,Tier 1,Supermarket Type3,2043.9946764707327
4.704510467159378,0.10679051724967095,170.71985215482277,1998,Regular,Dairy,Small,Tier 3,Supermarket Type1,3509.338363654544
6.25472192014934,0.0852312447682299,131.2569627669527,1998,Regular,Soft Drinks,High,Tier 1,Supermarket Type1,3107.4965497124317
15.696829721015337,0.052826786383156174,109.6845451155074,2004,Low Fat,Snack Foods,Small,Tier 2,Supermarket Type3,2133.308958553872
4.635034608616474,0.22299987406969699,163.9238610878136,1985,Regular,Meat,High,Tier 3,Supermarket Type2,3446.2059791926013
7.251575263813978,0.07562096605505145,214.86002690753432,2009,Regular,Soft Drinks,Small,Tier 2,Supermarket Type2,4389.8300585843635
13.768727661358646,0.13625024105032915,36.41740410962438,1997,Regular,Snack Foods,Medium,Tier 1,Grocery Store,306.67412051519665
16.173839321237246,0.11575783405083272,258.8090264530539,2002,Low Fat,Snack Foods,Small,Tier 1,Supermarket Type3,4708.619562128338
15.502949159643688,0.2946232135906892,221.32217264084204,1999,Regular,Fruits and Vegetables,Medium,Tier 2,Supermarket Type3,4014.6732616304953
8.317724398937404,0.11732767324446615,207.52112035671092,1998,Low Fat,Dairy,Medium,Tier 1,Supermarket Type1,4015.5262425523815
16.514610918638603,0.023994744839026437,209.6910348124183,2009,Regular,Household,Medium,Tier 2,Supermarket Type1,4309.790281858511
